question_id,video_id,video_path,correct_idx,pred_idx,is_correct,response,num_frames,frame_height,frame_width,total_pixels,requested_pixels,input_tokens,output_tokens,sample_fps_eff,vision_tokens
gaze_gaze_estimation_19,P02-20240211-111219,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_19.mp4,4,4,1,4,8,256,256,524288,524288,404,2,2.2857142857142856,1024
gaze_gaze_estimation_39,P02-20240211-115653,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_39.mp4,1,0,0,0,8,256,256,524288,524288,408,2,2.2857142857142856,1024
gaze_gaze_estimation_66,P02-20240210-122334,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_66.mp4,4,4,1,4,8,256,256,524288,524288,416,2,2.2857142857142856,1024
gaze_gaze_estimation_74,P02-20240211-111219,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_74.mp4,3,3,1,3,8,256,256,524288,524288,399,2,2.2857142857142856,1024
gaze_gaze_estimation_95,P02-20240210-220650,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_95.mp4,4,4,1,4,8,256,256,524288,524288,420,2,2.2857142857142856,1024
gaze_gaze_estimation_114,P02-20240211-111219,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_114.mp4,2,0,0,0,8,256,256,524288,524288,402,2,2.2857142857142856,1024
gaze_gaze_estimation_140,P02-20240211-115653,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_140.mp4,4,1,0,1,8,256,256,524288,524288,410,2,2.2857142857142856,1024
gaze_gaze_estimation_170,P02-20240210-100308,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_170.mp4,3,1,0,1,8,256,256,524288,524288,410,2,2.2857142857142856,1024
gaze_gaze_estimation_186,P02-20240210-220650,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_186.mp4,2,1,0,1,8,256,256,524288,524288,402,2,2.2857142857142856,1024
gaze_gaze_estimation_208,P02-20240211-115653,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_208.mp4,3,3,1,3,8,256,256,524288,524288,405,2,2.2857142857142856,1024
gaze_gaze_estimation_214,P02-20240211-100250,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_214.mp4,4,4,1,4,8,256,256,524288,524288,421,2,2.2857142857142856,1024
gaze_gaze_estimation_225,P02-20240210-122334,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_225.mp4,4,3,0,3,8,256,256,524288,524288,406,2,2.2857142857142856,1024
gaze_gaze_estimation_254,P02-20240210-122334,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_254.mp4,2,2,1,2,8,256,256,524288,524288,412,2,2.2857142857142856,1024
gaze_gaze_estimation_269,P02-20240211-115653,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_269.mp4,3,1,0,1,8,256,256,524288,524288,402,2,2.2857142857142856,1024
gaze_gaze_estimation_318,P02-20240211-115653,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_318.mp4,1,3,0,3,8,256,256,524288,524288,410,2,2.2857142857142856,1024
gaze_gaze_estimation_344,P02-20240210-100308,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_gaze_estimation_344.mp4,4,2,0,2,8,256,256,524288,524288,410,2,2.2857142857142856,1024
gaze_interaction_anticipation_29,P02-20240209-194141,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_29.mp4,3,3,1,3,8,256,256,524288,524288,392,2,2.2857142857142856,1024
gaze_interaction_anticipation_63,P02-20240211-111219,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_63.mp4,4,0,0,0,8,256,256,524288,524288,394,2,2.2857142857142856,1024
gaze_interaction_anticipation_100,P02-20240211-111219,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_100.mp4,2,0,0,0,8,256,256,524288,524288,391,2,2.2857142857142856,1024
gaze_interaction_anticipation_124,P02-20240210-122334,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_124.mp4,0,0,1,0,8,256,256,524288,524288,394,2,2.2857142857142856,1024
gaze_interaction_anticipation_173,P02-20240210-122334,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_173.mp4,4,0,0,0,8,256,256,524288,524288,396,2,2.2857142857142856,1024
gaze_interaction_anticipation_220,P02-20240211-111219,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_220.mp4,4,0,0,0,8,256,256,524288,524288,389,2,2.2857142857142856,1024
gaze_interaction_anticipation_243,P02-20240211-104948,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_243.mp4,0,0,1,0,8,256,256,524288,524288,396,2,2.2857142857142856,1024
gaze_interaction_anticipation_255,P02-20240211-104948,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_255.mp4,2,0,0,0,8,256,256,524288,524288,402,2,2.2857142857142856,1024
gaze_interaction_anticipation_299,P02-20240210-100308,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_299.mp4,1,2,0,2,8,256,256,524288,524288,390,2,2.2857142857142856,1024
gaze_interaction_anticipation_324,P02-20240211-111219,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_324.mp4,2,0,0,0,8,256,256,524288,524288,394,2,2.2857142857142856,1024
gaze_interaction_anticipation_415,P02-20240211-111219,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_415.mp4,1,3,0,3,8,256,256,524288,524288,393,2,2.2857142857142856,1024
gaze_interaction_anticipation_459,P02-20240209-194141,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_459.mp4,0,2,0,2,8,256,256,524288,524288,389,2,2.2857142857142856,1024
gaze_interaction_anticipation_487,P02-20240211-104948,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_487.mp4,4,3,0,3,8,256,256,524288,524288,400,2,2.2857142857142856,1024
gaze_interaction_anticipation_525,P02-20240210-100308,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_525.mp4,4,3,0,3,8,256,256,524288,524288,396,2,2.2857142857142856,1024
gaze_interaction_anticipation_574,P02-20240210-122334,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_574.mp4,0,1,0,1,8,256,256,524288,524288,392,2,2.2857142857142856,1024
gaze_interaction_anticipation_615,P02-20240211-104948,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_615.mp4,1,1,1,1,8,256,256,524288,524288,398,2,2.2857142857142856,1024
gaze_interaction_anticipation_650,P02-20240209-194141,/home/aryan/ami/381V-final/data/both_256_with_gaze_512/gaze_interaction_anticipation_650.mp4,4,3,0,3,8,256,256,524288,524288,391,2,2.2857142857142856,1024
